x	y	label	showSelected1	PANEL	group
0.5	1.1	loss=0.4148, 11/50 errors=22%	linear.model 920	1	914
0.5	1.1	loss=0.4148, 11/50 errors=22%	linear.model 921	1	915
0.5	1.1	loss=0.4148, 11/50 errors=22%	linear.model 922	1	916
0.5	1.1	loss=0.4148, 11/50 errors=22%	linear.model 923	1	917
0.5	1.1	loss=0.4148, 11/50 errors=22%	linear.model 924	1	918
0.5	1.1	loss=0.4148, 11/50 errors=22%	linear.model 925	1	919
0.5	1.1	loss=0.4148, 11/50 errors=22%	linear.model 926	1	920
0.5	1.1	loss=0.4148, 11/50 errors=22%	linear.model 927	1	921
0.5	1.1	loss=0.4148, 11/50 errors=22%	linear.model 928	1	922
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 929	1	923
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 930	1	925
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 931	1	926
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 932	1	927
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 933	1	928
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 934	1	929
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 935	1	930
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 936	1	931
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 937	1	932
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 938	1	933
0.5	1.1	loss=0.4147, 11/50 errors=22%	linear.model 939	1	934
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 940	1	936
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 941	1	937
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 942	1	938
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 943	1	939
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 944	1	940
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 945	1	941
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 946	1	942
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 947	1	943
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 948	1	944
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 949	1	945
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 950	1	947
0.5	1.1	loss=0.4146, 11/50 errors=22%	linear.model 951	1	948
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 952	1	949
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 953	1	950
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 954	1	951
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 955	1	952
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 956	1	953
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 957	1	954
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 958	1	955
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 959	1	956
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 960	1	958
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 961	1	959
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 962	1	960
0.5	1.1	loss=0.4145, 11/50 errors=22%	linear.model 963	1	961
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 964	1	962
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 965	1	963
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 966	1	964
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 967	1	965
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 968	1	966
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 969	1	967
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 970	1	969
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 971	1	970
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 972	1	971
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 973	1	972
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 974	1	973
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 975	1	974
0.5	1.1	loss=0.4144, 11/50 errors=22%	linear.model 976	1	975
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 977	1	976
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 978	1	977
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 979	1	978
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 980	1	980
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 981	1	981
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 982	1	982
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 983	1	983
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 984	1	984
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 985	1	985
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 986	1	986
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 987	1	987
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 988	1	988
0.5	1.1	loss=0.4143, 11/50 errors=22%	linear.model 989	1	989
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 990	1	991
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 991	1	992
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 992	1	993
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 993	1	994
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 994	1	995
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 995	1	996
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 996	1	997
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 997	1	998
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 998	1	999
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 999	1	1000
0.5	1.1	loss=0.4142, 11/50 errors=22%	linear.model 1000	1	4
0.5	1.1	loss=1.3326, 32/50 errors=64%	neural.network 1	2	1001
0.5	1.1	loss=0.9963, 16/50 errors=32%	neural.network 2	2	1113
0.5	1.1	loss=1.1003, 36/50 errors=72%	neural.network 3	2	1224
0.5	1.1	loss=0.9996, 14/50 errors=28%	neural.network 4	2	1335
0.5	1.1	loss=1.0393, 39/50 errors=78%	neural.network 5	2	1446
0.5	1.1	loss=1.0733, 14/50 errors=28%	neural.network 6	2	1557
0.5	1.1	loss=0.6934, 22/50 errors=44%	neural.network 7	2	1668
0.5	1.1	loss=0.7183, 14/50 errors=28%	neural.network 8	2	1779
0.5	1.1	loss=0.786, 28/50 errors=56%	neural.network 9	2	1890
0.5	1.1	loss=0.8212, 14/50 errors=28%	neural.network 10	2	1002
0.5	1.1	loss=0.5812, 15/50 errors=30%	neural.network 11	2	1014
0.5	1.1	loss=0.5769, 14/50 errors=28%	neural.network 12	2	1025
0.5	1.1	loss=0.6007, 16/50 errors=32%	neural.network 13	2	1036
0.5	1.1	loss=0.5612, 14/50 errors=28%	neural.network 14	2	1047
0.5	1.1	loss=0.5453, 15/50 errors=30%	neural.network 15	2	1058
0.5	1.1	loss=0.4795, 14/50 errors=28%	neural.network 16	2	1069
0.5	1.1	loss=0.5023, 13/50 errors=26%	neural.network 17	2	1080
0.5	1.1	loss=0.4264, 14/50 errors=28%	neural.network 18	2	1091
0.5	1.1	loss=0.4594, 11/50 errors=22%	neural.network 19	2	1102
0.5	1.1	loss=0.3765, 13/50 errors=26%	neural.network 20	2	1114
0.5	1.1	loss=0.4197, 10/50 errors=20%	neural.network 21	2	1125
0.5	1.1	loss=0.3363, 10/50 errors=20%	neural.network 22	2	1136
0.5	1.1	loss=0.383, 9/50 errors=18%	neural.network 23	2	1147
0.5	1.1	loss=0.3062, 9/50 errors=18%	neural.network 24	2	1158
0.5	1.1	loss=0.3539, 9/50 errors=18%	neural.network 25	2	1169
0.5	1.1	loss=0.2848, 6/50 errors=12%	neural.network 26	2	1180
0.5	1.1	loss=0.3323, 9/50 errors=18%	neural.network 27	2	1191
0.5	1.1	loss=0.2707, 6/50 errors=12%	neural.network 28	2	1202
0.5	1.1	loss=0.3161, 8/50 errors=16%	neural.network 29	2	1213
0.5	1.1	loss=0.2599, 4/50 errors=8%	neural.network 30	2	1225
0.5	1.1	loss=0.3019, 8/50 errors=16%	neural.network 31	2	1236
0.5	1.1	loss=0.2516, 4/50 errors=8%	neural.network 32	2	1247
0.5	1.1	loss=0.2884, 6/50 errors=12%	neural.network 33	2	1258
0.5	1.1	loss=0.245, 3/50 errors=6%	neural.network 34	2	1269
0.5	1.1	loss=0.2767, 6/50 errors=12%	neural.network 35	2	1280
0.5	1.1	loss=0.2398, 3/50 errors=6%	neural.network 36	2	1291
0.5	1.1	loss=0.2666, 6/50 errors=12%	neural.network 37	2	1302
0.5	1.1	loss=0.2354, 5/50 errors=10%	neural.network 38	2	1313
0.5	1.1	loss=0.2579, 6/50 errors=12%	neural.network 39	2	1324
0.5	1.1	loss=0.232, 5/50 errors=10%	neural.network 40	2	1336
0.5	1.1	loss=0.251, 6/50 errors=12%	neural.network 41	2	1347
0.5	1.1	loss=0.2294, 5/50 errors=10%	neural.network 42	2	1358
0.5	1.1	loss=0.2446, 6/50 errors=12%	neural.network 43	2	1369
0.5	1.1	loss=0.2274, 4/50 errors=8%	neural.network 44	2	1380
0.5	1.1	loss=0.2392, 6/50 errors=12%	neural.network 45	2	1391
0.5	1.1	loss=0.2258, 4/50 errors=8%	neural.network 46	2	1402
0.5	1.1	loss=0.235, 6/50 errors=12%	neural.network 47	2	1413
0.5	1.1	loss=0.2244, 5/50 errors=10%	neural.network 48	2	1424
0.5	1.1	loss=0.2314, 6/50 errors=12%	neural.network 49	2	1435
0.5	1.1	loss=0.2233, 5/50 errors=10%	neural.network 50	2	1447
0.5	1.1	loss=0.2284, 6/50 errors=12%	neural.network 51	2	1458
0.5	1.1	loss=0.2222, 5/50 errors=10%	neural.network 52	2	1469
0.5	1.1	loss=0.226, 6/50 errors=12%	neural.network 53	2	1480
0.5	1.1	loss=0.2213, 5/50 errors=10%	neural.network 54	2	1491
0.5	1.1	loss=0.2238, 5/50 errors=10%	neural.network 55	2	1502
0.5	1.1	loss=0.2203, 5/50 errors=10%	neural.network 56	2	1513
0.5	1.1	loss=0.222, 5/50 errors=10%	neural.network 57	2	1524
0.5	1.1	loss=0.2192, 5/50 errors=10%	neural.network 58	2	1535
0.5	1.1	loss=0.2202, 5/50 errors=10%	neural.network 59	2	1546
0.5	1.1	loss=0.2181, 5/50 errors=10%	neural.network 60	2	1558
0.5	1.1	loss=0.2182, 5/50 errors=10%	neural.network 61	2	1569
0.5	1.1	loss=0.2168, 5/50 errors=10%	neural.network 62	2	1580
0.5	1.1	loss=0.2168, 5/50 errors=10%	neural.network 63	2	1591
0.5	1.1	loss=0.2157, 5/50 errors=10%	neural.network 64	2	1602
0.5	1.1	loss=0.2156, 5/50 errors=10%	neural.network 65	2	1613
0.5	1.1	loss=0.2147, 5/50 errors=10%	neural.network 66	2	1624
0.5	1.1	loss=0.2153, 5/50 errors=10%	neural.network 67	2	1635
0.5	1.1	loss=0.2135, 5/50 errors=10%	neural.network 68	2	1646
0.5	1.1	loss=0.2138, 5/50 errors=10%	neural.network 69	2	1657
0.5	1.1	loss=0.2133, 5/50 errors=10%	neural.network 70	2	1669
0.5	1.1	loss=0.2125, 5/50 errors=10%	neural.network 71	2	1680
0.5	1.1	loss=0.2129, 5/50 errors=10%	neural.network 72	2	1691
0.5	1.1	loss=0.2113, 5/50 errors=10%	neural.network 73	2	1702
0.5	1.1	loss=0.2122, 5/50 errors=10%	neural.network 74	2	1713
0.5	1.1	loss=0.2102, 5/50 errors=10%	neural.network 75	2	1724
0.5	1.1	loss=0.2112, 5/50 errors=10%	neural.network 76	2	1735
0.5	1.1	loss=0.2092, 5/50 errors=10%	neural.network 77	2	1746
0.5	1.1	loss=0.2103, 5/50 errors=10%	neural.network 78	2	1757
0.5	1.1	loss=0.2082, 5/50 errors=10%	neural.network 79	2	1768
0.5	1.1	loss=0.2094, 5/50 errors=10%	neural.network 80	2	1780
0.5	1.1	loss=0.2072, 5/50 errors=10%	neural.network 81	2	1791
0.5	1.1	loss=0.2083, 5/50 errors=10%	neural.network 82	2	1802
0.5	1.1	loss=0.2062, 5/50 errors=10%	neural.network 83	2	1813
0.5	1.1	loss=0.2073, 5/50 errors=10%	neural.network 84	2	1824
0.5	1.1	loss=0.2052, 5/50 errors=10%	neural.network 85	2	1835
0.5	1.1	loss=0.2063, 5/50 errors=10%	neural.network 86	2	1846
0.5	1.1	loss=0.2043, 5/50 errors=10%	neural.network 87	2	1857
0.5	1.1	loss=0.2053, 5/50 errors=10%	neural.network 88	2	1868
0.5	1.1	loss=0.2033, 5/50 errors=10%	neural.network 89	2	1879
0.5	1.1	loss=0.2042, 5/50 errors=10%	neural.network 90	2	1891
0.5	1.1	loss=0.2023, 5/50 errors=10%	neural.network 91	2	1902
0.5	1.1	loss=0.2033, 5/50 errors=10%	neural.network 92	2	1913
0.5	1.1	loss=0.2014, 5/50 errors=10%	neural.network 93	2	1924
0.5	1.1	loss=0.2022, 5/50 errors=10%	neural.network 94	2	1935
0.5	1.1	loss=0.2004, 5/50 errors=10%	neural.network 95	2	1946
0.5	1.1	loss=0.2013, 5/50 errors=10%	neural.network 96	2	1957
0.5	1.1	loss=0.1995, 5/50 errors=10%	neural.network 97	2	1968
0.5	1.1	loss=0.2003, 5/50 errors=10%	neural.network 98	2	1979
0.5	1.1	loss=0.1985, 5/50 errors=10%	neural.network 99	2	1990
0.5	1.1	loss=0.1994, 5/50 errors=10%	neural.network 100	2	1003
0.5	1.1	loss=0.1977, 5/50 errors=10%	neural.network 101	2	1005
0.5	1.1	loss=0.1985, 5/50 errors=10%	neural.network 102	2	1006
0.5	1.1	loss=0.1968, 5/50 errors=10%	neural.network 103	2	1007
0.5	1.1	loss=0.1977, 5/50 errors=10%	neural.network 104	2	1008
0.5	1.1	loss=0.1959, 5/50 errors=10%	neural.network 105	2	1009
0.5	1.1	loss=0.1967, 5/50 errors=10%	neural.network 106	2	1010
0.5	1.1	loss=0.195, 5/50 errors=10%	neural.network 107	2	1011
0.5	1.1	loss=0.1959, 5/50 errors=10%	neural.network 108	2	1012
0.5	1.1	loss=0.1942, 5/50 errors=10%	neural.network 109	2	1013
0.5	1.1	loss=0.1951, 5/50 errors=10%	neural.network 110	2	1015
0.5	1.1	loss=0.1934, 5/50 errors=10%	neural.network 111	2	1016
0.5	1.1	loss=0.1942, 5/50 errors=10%	neural.network 112	2	1017
0.5	1.1	loss=0.1926, 5/50 errors=10%	neural.network 113	2	1018
0.5	1.1	loss=0.1935, 5/50 errors=10%	neural.network 114	2	1019
0.5	1.1	loss=0.1918, 5/50 errors=10%	neural.network 115	2	1020
0.5	1.1	loss=0.1927, 5/50 errors=10%	neural.network 116	2	1021
0.5	1.1	loss=0.191, 5/50 errors=10%	neural.network 117	2	1022
0.5	1.1	loss=0.1919, 5/50 errors=10%	neural.network 118	2	1023
0.5	1.1	loss=0.1903, 5/50 errors=10%	neural.network 119	2	1024
0.5	1.1	loss=0.1911, 5/50 errors=10%	neural.network 120	2	1026
0.5	1.1	loss=0.1895, 5/50 errors=10%	neural.network 121	2	1027
0.5	1.1	loss=0.1904, 5/50 errors=10%	neural.network 122	2	1028
0.5	1.1	loss=0.1887, 5/50 errors=10%	neural.network 123	2	1029
0.5	1.1	loss=0.1895, 5/50 errors=10%	neural.network 124	2	1030
0.5	1.1	loss=0.1879, 5/50 errors=10%	neural.network 125	2	1031
0.5	1.1	loss=0.1887, 5/50 errors=10%	neural.network 126	2	1032
0.5	1.1	loss=0.1871, 5/50 errors=10%	neural.network 127	2	1033
0.5	1.1	loss=0.1879, 5/50 errors=10%	neural.network 128	2	1034
0.5	1.1	loss=0.1864, 5/50 errors=10%	neural.network 129	2	1035
0.5	1.1	loss=0.1872, 5/50 errors=10%	neural.network 130	2	1037
0.5	1.1	loss=0.1857, 6/50 errors=12%	neural.network 131	2	1038
0.5	1.1	loss=0.1865, 5/50 errors=10%	neural.network 132	2	1039
0.5	1.1	loss=0.1849, 6/50 errors=12%	neural.network 133	2	1040
0.5	1.1	loss=0.1858, 5/50 errors=10%	neural.network 134	2	1041
0.5	1.1	loss=0.1842, 6/50 errors=12%	neural.network 135	2	1042
0.5	1.1	loss=0.1851, 5/50 errors=10%	neural.network 136	2	1043
0.5	1.1	loss=0.1836, 6/50 errors=12%	neural.network 137	2	1044
0.5	1.1	loss=0.1844, 5/50 errors=10%	neural.network 138	2	1045
0.5	1.1	loss=0.1829, 6/50 errors=12%	neural.network 139	2	1046
0.5	1.1	loss=0.1838, 5/50 errors=10%	neural.network 140	2	1048
0.5	1.1	loss=0.1821, 6/50 errors=12%	neural.network 141	2	1049
0.5	1.1	loss=0.1832, 5/50 errors=10%	neural.network 142	2	1050
0.5	1.1	loss=0.1815, 6/50 errors=12%	neural.network 143	2	1051
0.5	1.1	loss=0.1824, 6/50 errors=12%	neural.network 144	2	1052
0.5	1.1	loss=0.1809, 6/50 errors=12%	neural.network 145	2	1053
0.5	1.1	loss=0.1819, 6/50 errors=12%	neural.network 146	2	1054
0.5	1.1	loss=0.1802, 6/50 errors=12%	neural.network 147	2	1055
0.5	1.1	loss=0.1812, 6/50 errors=12%	neural.network 148	2	1056
0.5	1.1	loss=0.1797, 6/50 errors=12%	neural.network 149	2	1057
0.5	1.1	loss=0.1805, 6/50 errors=12%	neural.network 150	2	1059
0.5	1.1	loss=0.1791, 6/50 errors=12%	neural.network 151	2	1060
0.5	1.1	loss=0.1799, 6/50 errors=12%	neural.network 152	2	1061
0.5	1.1	loss=0.1785, 6/50 errors=12%	neural.network 153	2	1062
0.5	1.1	loss=0.1793, 6/50 errors=12%	neural.network 154	2	1063
0.5	1.1	loss=0.1779, 6/50 errors=12%	neural.network 155	2	1064
0.5	1.1	loss=0.1787, 6/50 errors=12%	neural.network 156	2	1065
0.5	1.1	loss=0.1773, 6/50 errors=12%	neural.network 157	2	1066
0.5	1.1	loss=0.1781, 6/50 errors=12%	neural.network 158	2	1067
0.5	1.1	loss=0.1767, 6/50 errors=12%	neural.network 159	2	1068
0.5	1.1	loss=0.1776, 6/50 errors=12%	neural.network 160	2	1070
0.5	1.1	loss=0.1762, 6/50 errors=12%	neural.network 161	2	1071
0.5	1.1	loss=0.177, 6/50 errors=12%	neural.network 162	2	1072
0.5	1.1	loss=0.1756, 6/50 errors=12%	neural.network 163	2	1073
0.5	1.1	loss=0.1765, 6/50 errors=12%	neural.network 164	2	1074
0.5	1.1	loss=0.1751, 6/50 errors=12%	neural.network 165	2	1075
0.5	1.1	loss=0.1759, 6/50 errors=12%	neural.network 166	2	1076
0.5	1.1	loss=0.1746, 6/50 errors=12%	neural.network 167	2	1077
0.5	1.1	loss=0.1754, 6/50 errors=12%	neural.network 168	2	1078
0.5	1.1	loss=0.174, 6/50 errors=12%	neural.network 169	2	1079
0.5	1.1	loss=0.1749, 6/50 errors=12%	neural.network 170	2	1081
0.5	1.1	loss=0.1735, 6/50 errors=12%	neural.network 171	2	1082
0.5	1.1	loss=0.1744, 6/50 errors=12%	neural.network 172	2	1083
0.5	1.1	loss=0.173, 6/50 errors=12%	neural.network 173	2	1084
0.5	1.1	loss=0.1739, 6/50 errors=12%	neural.network 174	2	1085
0.5	1.1	loss=0.1724, 6/50 errors=12%	neural.network 175	2	1086
0.5	1.1	loss=0.1734, 6/50 errors=12%	neural.network 176	2	1087
0.5	1.1	loss=0.172, 6/50 errors=12%	neural.network 177	2	1088
0.5	1.1	loss=0.1729, 6/50 errors=12%	neural.network 178	2	1089
0.5	1.1	loss=0.1715, 6/50 errors=12%	neural.network 179	2	1090
0.5	1.1	loss=0.1724, 6/50 errors=12%	neural.network 180	2	1092
0.5	1.1	loss=0.1711, 6/50 errors=12%	neural.network 181	2	1093
0.5	1.1	loss=0.1719, 6/50 errors=12%	neural.network 182	2	1094
0.5	1.1	loss=0.1706, 6/50 errors=12%	neural.network 183	2	1095
0.5	1.1	loss=0.1715, 6/50 errors=12%	neural.network 184	2	1096
0.5	1.1	loss=0.1701, 6/50 errors=12%	neural.network 185	2	1097
0.5	1.1	loss=0.171, 6/50 errors=12%	neural.network 186	2	1098
0.5	1.1	loss=0.1697, 6/50 errors=12%	neural.network 187	2	1099
0.5	1.1	loss=0.1706, 6/50 errors=12%	neural.network 188	2	1100
0.5	1.1	loss=0.1691, 6/50 errors=12%	neural.network 189	2	1101
0.5	1.1	loss=0.1701, 6/50 errors=12%	neural.network 190	2	1103
0.5	1.1	loss=0.1687, 6/50 errors=12%	neural.network 191	2	1104
0.5	1.1	loss=0.1698, 6/50 errors=12%	neural.network 192	2	1105
0.5	1.1	loss=0.1689, 6/50 errors=12%	neural.network 193	2	1106
0.5	1.1	loss=0.1699, 6/50 errors=12%	neural.network 194	2	1107
0.5	1.1	loss=0.1698, 6/50 errors=12%	neural.network 195	2	1108
0.5	1.1	loss=0.1691, 6/50 errors=12%	neural.network 196	2	1109
0.5	1.1	loss=0.1697, 6/50 errors=12%	neural.network 197	2	1110
0.5	1.1	loss=0.1695, 6/50 errors=12%	neural.network 198	2	1111
0.5	1.1	loss=0.1687, 6/50 errors=12%	neural.network 199	2	1112
0.5	1.1	loss=0.1693, 6/50 errors=12%	neural.network 200	2	1115
0.5	1.1	loss=0.1691, 6/50 errors=12%	neural.network 201	2	1116
0.5	1.1	loss=0.1682, 6/50 errors=12%	neural.network 202	2	1117
0.5	1.1	loss=0.1684, 6/50 errors=12%	neural.network 203	2	1118
0.5	1.1	loss=0.1685, 6/50 errors=12%	neural.network 204	2	1119
0.5	1.1	loss=0.1675, 6/50 errors=12%	neural.network 205	2	1120
0.5	1.1	loss=0.1681, 6/50 errors=12%	neural.network 206	2	1121
0.5	1.1	loss=0.1674, 6/50 errors=12%	neural.network 207	2	1122
0.5	1.1	loss=0.1669, 6/50 errors=12%	neural.network 208	2	1123
0.5	1.1	loss=0.1675, 6/50 errors=12%	neural.network 209	2	1124
0.5	1.1	loss=0.166, 6/50 errors=12%	neural.network 210	2	1126
0.5	1.1	loss=0.1671, 6/50 errors=12%	neural.network 211	2	1127
0.5	1.1	loss=0.1668, 6/50 errors=12%	neural.network 212	2	1128
0.5	1.1	loss=0.166, 6/50 errors=12%	neural.network 213	2	1129
0.5	1.1	loss=0.1662, 6/50 errors=12%	neural.network 214	2	1130
0.5	1.1	loss=0.1664, 6/50 errors=12%	neural.network 215	2	1131
0.5	1.1	loss=0.1654, 6/50 errors=12%	neural.network 216	2	1132
0.5	1.1	loss=0.1657, 6/50 errors=12%	neural.network 217	2	1133
0.5	1.1	loss=0.1649, 6/50 errors=12%	neural.network 218	2	1134
0.5	1.1	loss=0.1656, 6/50 errors=12%	neural.network 219	2	1135
0.5	1.1	loss=0.1651, 6/50 errors=12%	neural.network 220	2	1137
0.5	1.1	loss=0.1645, 6/50 errors=12%	neural.network 221	2	1138
0.5	1.1	loss=0.1651, 6/50 errors=12%	neural.network 222	2	1139
0.5	1.1	loss=0.1646, 6/50 errors=12%	neural.network 223	2	1140
0.5	1.1	loss=0.1641, 6/50 errors=12%	neural.network 224	2	1141
0.5	1.1	loss=0.1648, 6/50 errors=12%	neural.network 225	2	1142
0.5	1.1	loss=0.1632, 6/50 errors=12%	neural.network 226	2	1143
0.5	1.1	loss=0.1643, 6/50 errors=12%	neural.network 227	2	1144
0.5	1.1	loss=0.1637, 6/50 errors=12%	neural.network 228	2	1145
0.5	1.1	loss=0.1632, 6/50 errors=12%	neural.network 229	2	1146
0.5	1.1	loss=0.1638, 6/50 errors=12%	neural.network 230	2	1148
0.5	1.1	loss=0.1632, 6/50 errors=12%	neural.network 231	2	1149
0.5	1.1	loss=0.1627, 6/50 errors=12%	neural.network 232	2	1150
0.5	1.1	loss=0.1635, 6/50 errors=12%	neural.network 233	2	1151
0.5	1.1	loss=0.1619, 6/50 errors=12%	neural.network 234	2	1152
0.5	1.1	loss=0.163, 6/50 errors=12%	neural.network 235	2	1153
0.5	1.1	loss=0.1628, 6/50 errors=12%	neural.network 236	2	1154
0.5	1.1	loss=0.162, 6/50 errors=12%	neural.network 237	2	1155
0.5	1.1	loss=0.1623, 6/50 errors=12%	neural.network 238	2	1156
0.5	1.1	loss=0.1625, 6/50 errors=12%	neural.network 239	2	1157
0.5	1.1	loss=0.1616, 6/50 errors=12%	neural.network 240	2	1159
0.5	1.1	loss=0.1619, 6/50 errors=12%	neural.network 241	2	1160
0.5	1.1	loss=0.1621, 6/50 errors=12%	neural.network 242	2	1161
0.5	1.1	loss=0.1611, 6/50 errors=12%	neural.network 243	2	1162
0.5	1.1	loss=0.1615, 6/50 errors=12%	neural.network 244	2	1163
0.5	1.1	loss=0.1616, 6/50 errors=12%	neural.network 245	2	1164
0.5	1.1	loss=0.1608, 6/50 errors=12%	neural.network 246	2	1165
0.5	1.1	loss=0.1616, 6/50 errors=12%	neural.network 247	2	1166
0.5	1.1	loss=0.1599, 6/50 errors=12%	neural.network 248	2	1167
0.5	1.1	loss=0.1611, 6/50 errors=12%	neural.network 249	2	1168
0.5	1.1	loss=0.1604, 6/50 errors=12%	neural.network 250	2	1170
0.5	1.1	loss=0.1609, 6/50 errors=12%	neural.network 251	2	1171
0.5	1.1	loss=0.16, 6/50 errors=12%	neural.network 252	2	1172
0.5	1.1	loss=0.1608, 6/50 errors=12%	neural.network 253	2	1173
0.5	1.1	loss=0.1592, 6/50 errors=12%	neural.network 254	2	1174
0.5	1.1	loss=0.1603, 6/50 errors=12%	neural.network 255	2	1175
0.5	1.1	loss=0.1597, 6/50 errors=12%	neural.network 256	2	1176
0.5	1.1	loss=0.1592, 6/50 errors=12%	neural.network 257	2	1177
0.5	1.1	loss=0.1598, 6/50 errors=12%	neural.network 258	2	1178
0.5	1.1	loss=0.1594, 6/50 errors=12%	neural.network 259	2	1179
0.5	1.1	loss=0.1588, 6/50 errors=12%	neural.network 260	2	1181
0.5	1.1	loss=0.1596, 6/50 errors=12%	neural.network 261	2	1182
0.5	1.1	loss=0.1595, 6/50 errors=12%	neural.network 262	2	1183
0.5	1.1	loss=0.1582, 6/50 errors=12%	neural.network 263	2	1184
0.5	1.1	loss=0.1592, 6/50 errors=12%	neural.network 264	2	1185
0.5	1.1	loss=0.1581, 6/50 errors=12%	neural.network 265	2	1186
0.5	1.1	loss=0.1585, 6/50 errors=12%	neural.network 266	2	1187
0.5	1.1	loss=0.1587, 6/50 errors=12%	neural.network 267	2	1188
0.5	1.1	loss=0.1579, 6/50 errors=12%	neural.network 268	2	1189
0.5	1.1	loss=0.1581, 6/50 errors=12%	neural.network 269	2	1190
0.5	1.1	loss=0.1584, 6/50 errors=12%	neural.network 270	2	1192
0.5	1.1	loss=0.1576, 6/50 errors=12%	neural.network 271	2	1193
0.5	1.1	loss=0.1582, 6/50 errors=12%	neural.network 272	2	1194
0.5	1.1	loss=0.1578, 6/50 errors=12%	neural.network 273	2	1195
0.5	1.1	loss=0.1583, 6/50 errors=12%	neural.network 274	2	1196
0.5	1.1	loss=0.1573, 6/50 errors=12%	neural.network 275	2	1197
0.5	1.1	loss=0.1576, 6/50 errors=12%	neural.network 276	2	1198
0.5	1.1	loss=0.1576, 6/50 errors=12%	neural.network 277	2	1199
0.5	1.1	loss=0.1569, 6/50 errors=12%	neural.network 278	2	1200
0.5	1.1	loss=0.1575, 6/50 errors=12%	neural.network 279	2	1201
0.5	1.1	loss=0.1571, 6/50 errors=12%	neural.network 280	2	1203
